doc_id,stock_name,section_type,quality_issue,page_no,evidence_preview,human_check_status,review_notes
1222974139,万科A,financial,ok,1,"（一）主要会计数据和财务指标 单位：元 项目 2024 年 2023 年 本年比上年增减 2022 年 营业收入 343,176,440,712.96 465,739,076,702.23 -26.32% 503,838,367,358.7",pending,candidate_from_heading
1222974139,万科A,liquidity_risk,ok,1,29 分境内境外来看，境内负债占比 83.0%，境外负债占比 17.0%。人民币负债占比 84.5%， 外币负债占比 15.5%。 融资情况表（截至 2024 年 12 月 31 日） 单位：万元 融资途径 融资余额 融资成本区间 期限结构,pending,candidate_from_heading
1209490148,深振业A,dividend,ok,1,公司已在本报告中详细描述可能存在的相关风险及应对措施，敬请查阅第四 节经营情况讨论与分析中“公司未来发展的展望”的有关内容。 公司经本次董事会审议通过的利润分配预案为：以2020年总股本为基数，向 全体股东每10股派发现金股利1.93元（含,pending,candidate_from_front_matter
1209490148,深振业A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020年 2019年 本年比上年增减 2018年 营业收入（元） 2,934,733,294.89 3,731,330,139.73 -21.35% 2",pending,candidate_from_heading
1209490148,深振业A,liquidity_risk,ok,1,<!-- page 14 --> 深圳市振业(集团)股份有限公司 2020年年度报告 14 （四）融资情况 2020年，公司主要利用金融机构贷款进行融资，主要是中长期银行贷款，利率区间主要按照中国人民银行贷款市场报 价利率（LPR）加减点数,pending,candidate_from_heading
1212943740,深振业A,dividend,ok,1,公司已在本报告中详细描述可能存在的相关风险及应对措施， 敬请查阅第三 节管理层讨论与分析中“公司未来发展的展望”的有关内容。 公司经本次董事会审议通过的利润分配预案为：以 2021年总股本为基数，向 全体股东每10股派发现金股利1.21元 ,pending,candidate_from_front_matter
1212943740,深振业A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 3,088,570,522.77 2,934,733,294.89 5.24% ",pending,candidate_from_heading
1212943740,深振业A,liquidity_risk,wrong_section,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及 其原因做出说明 □ 适用 √ 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期不存在控股股东及其,pending,candidate_from_heading; lacks_liquidity_context
1216655440,深振业A,dividend,ok,1,公司已在本报告中详细描述可能存在的相关风险及应对措施，敬请查阅 第三节管理层讨论与分析中“公司未来发展的展望” 有关内容。 公司经本次董事会审议通过的利润分配预案为：以 2022 年总股本为基数， 向全体股东每 10 股派发现金股利 0.9,pending,candidate_from_front_matter
1216655440,深振业A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 3,699,813,551.41 3,088,570,522.77 19.79%",pending,candidate_from_heading
1216655440,深振业A,liquidity_risk,wrong_section,1,谈论内容涉及公司项 目销售、土地储备、 未来发展方向、管理 层变动、资金情况 等。 问询有关情况详见公司 于2022 年01 月01 日- 2022 年12 月31 日于 深圳证券交易所网站互 动平台进行的投资者问 答。 电话沟通 谈论内容,pending,candidate_from_heading; lacks_liquidity_context
1219865454,深振业A,dividend,ok,1,公司已在本报告中详细描述可能存在的相关风险及应对措施， 敬请查阅第 三节管理层讨论与分析中“公司未来发展的展望”有关内容。 公司经本次董事会审议通过的利润分配预案为：公司计划不派发现金红利， 不送红股，不以公积金转增股本。 <!-- pag,pending,candidate_from_front_matter
1219865454,深振业A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 ☑否 追溯调整或重述原因 2023 年 2022 年 本年比上年增减 2021 年 营业收入（元） 2,810,603,447.85 3,699,813,551.4",pending,candidate_from_heading
1219865454,深振业A,liquidity_risk,wrong_section,1,积极采取有利于改善公司投资价值的相关举措。 1、多年来，公司致力于房地产开发相关领域，已成为具备国家一级开发资质的优质国有上市房地产企业。但近年来 受行业形势影响，经营表现不及预期。未来，公司将不断优化投资布局，提升项目开发、产品营销、管理,pending,candidate_from_heading; lacks_liquidity_context
1223309112,深振业A,dividend,ok,1,公司已在本报告中详细描述可能存在的相关风险及应对措施， 敬 请查阅第三节管理层讨论与分析中 “公司未来发展的展望” 有关内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 深圳市振业(集团)股份有,pending,candidate_from_front_matter
1223309112,深振业A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 ☑否 2024 年 2023 年 本年比上年 增减 2022 年 营业收入（元） 6,064,948,157.84 2,810,603,447.85 115.79%",pending,candidate_from_heading
1223309112,深振业A,liquidity_risk,wrong_section,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到 原盈利预测及其原因做出说明 □适用 ☑不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 ☑不适用 公司报告期不存在控股股东及其他关联方,pending,candidate_from_heading; lacks_liquidity_context
1209462326,沙河股份,dividend,ok,1,风险。公司已在本报告中描述公司存在的风险因素，敬请查阅经营情况讨论与 分析中关于未来发展展望中可能面对的风险因素。 公司经本次董事会审议通过的利润分配预案为：以 201705187 为基数，向 全体股东每 10 股派发现金红利 0.08 元,pending,candidate_from_front_matter
1209462326,沙河股份,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 346,673,403.12 438,139,662.69 -20.88% 35",pending,candidate_from_heading
1209462326,沙河股份,liquidity_risk,ok,1,况，及时调整未来政策走向，以便提高政策的针对性以及有效性，促进房地产市场平稳健康发展。 由此，为更好地助力经济内循环，“十四五”期间，房地产行业将继续保持稳定发展，商品房销售将继续保持稳步增长， 房地产开发投资也将保持平稳态势。 2.公司可,pending,candidate_from_heading
1212745865,沙河股份,dividend,ok,1,展望”部分详细阐述了公司未来发展可能存在的风险及应对措施，敬请投资者 查阅。 公司经本次董事会审议通过的利润分配预案为：以 201705187 为基数，向 全体股东每 10 股派发现金红利 0.50 元 （含税） ， 送红股2 股 （含税）,pending,candidate_from_front_matter
1212745865,沙河股份,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 641,736,448.88 346,673,403.12 85.11% 438",pending,candidate_from_heading
1212745865,沙河股份,liquidity_risk,ok,1,税税率、调整公积金贷款额度、预售资金灵活提取等方式稳定房地产市场预期。 目前大多数房地产企业转型压力持续加大，优势房企可借助相对宽松的融资环境获得资金补充，但中国房地产行业整 体压力仍在。 2.公司可能面对的风险及应对措施 <!-- pag,pending,candidate_from_heading
1216269818,沙河股份,dividend,ok,1,"发展的展望”部分详细阐述了公司未来发展可能存在的风险及应对措施，敬请 投资者查阅。 公司经本次董事会审议通过的利润分配预案为：以 242,046,224 为基数， 向全体股东每 10 股派发现金红利 1.20 元（含税） ，送红股0 股（含",pending,candidate_from_front_matter
1216269818,沙河股份,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 763,601,802.32 641,736,448.88 18.99% 346,6",pending,candidate_from_heading
1216269818,沙河股份,liquidity_risk,ok,1,2023 年，国家对房地产业的重点仍然是防风险、增信心、促需求。随着房地产宽松政策的延续，房地产企业融资环 境将得到实质性改善，购房者的信心也将逐步恢复，前几年积压的购房需求有望陆续释放，房地产业在经历阵痛后也将 回归产业基本面，围绕实体经,pending,candidate_from_heading
1219460432,沙河股份,dividend,ok,1,"来发展的展望”部分详细阐述了公司未来发展可能存在的风险及应对措施，敬 请投资者查阅。 公司经本次董事会审议通过的利润分配预案为：以 242,046,224 为基数， 向全体股东每 10 股派发现金红利 2.16 元（含税） ，送红股 0 股",pending,candidate_from_front_matter
1219460432,沙河股份,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2023 年 2022 年 本年比上年 增减 2021 年 营业收入（元） 1,389,212,866.56 763,601,802.32 81.93% 64",pending,candidate_from_heading
1219460432,沙河股份,liquidity_risk,ok,1,2024 年，国家重点优化房地产政策，支持不同所有制房地产企业的融资需求，促进市场平稳健康发展。随着宽松政策 延续，房地产企业融资环境将实质改善，购房者信心逐步恢复，之前积压的购房需求有望释放，房地产业将回归产业基本 面，探索新的发展模式。,pending,candidate_from_heading
1222943281,沙河股份,dividend,ok,1,未来发展的展望”部分详细阐述了公司未来发展可能存在的风险及应对措施， 敬请投资者查阅。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 沙河实业股份有限公司 2024 年年度报告全文 3 目录 第一节,pending,candidate_from_front_matter
1222943281,沙河股份,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 357,907,444.53 1,389,212,866.56 -74.24% 76",pending,candidate_from_heading
1222943281,沙河股份,liquidity_risk,wrong_section,1,胡宁可 深圳市律师协会 副会长 2021 年 12 月 01 日 否 李江明 深圳市幸福健康产业（集团）有限公司 监事会主席 2023 年 04 月 20 日 2024 年 12 月 02 日 否 邓红玉 深业集团有限公司 风险管理部总经 ,pending,candidate_from_heading; lacks_liquidity_context
1209464144,大悦城,dividend,ok,1,先生出席会议并代为行使表决权；其他董事均出席了董事会。没有董事声明对本年度报告内 容的真实性、准确性、完整性无法保证或存在异议。 本公司计划 2020 年度不派发现金红利，不送红股，不以公积金转增股本。 信永中和会计师事务所（特殊普通合伙）,pending,candidate_from_front_matter
1209464144,大悦城,financial,ok,1,六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 √ 是 □ 否 追溯调整或重述的原因:同一控制下企业合并 <!-- page 8 --> 大悦城控股集团股份有限公司 2020 年年度报告 8 2020 年 2019 年,pending,candidate_from_heading
1209464144,大悦城,liquidity_risk,ok,1,<!-- page 41 --> 大悦城控股集团股份有限公司 2020 年年度报告 41 3、报告期末融资情况 单位：万元 融资途径 期末融资余额 融资成本区间/ 平均融资成本 期限结构 1 年之内 1-2 年 2-3年 3 年以上 银行贷,pending,candidate_from_heading
1212886659,大悦城,dividend,ok,1,为行使表决权；独立董事刘园因工作原因无法亲自出席审议本次年报的董事会会议，委托独立董事袁 淳出席会议并代为行使表决权；其他董事均出席了审议本次年报的董事会会议。 公司经本次董事会审议通过的利润分配预案为：不进行现金分红、不送红股，也不进行资,pending,candidate_from_front_matter
1212886659,大悦城,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √否 2021 年 2020 年 本年比上年增 减 2019年 营业收入（元） 42,614,497,358.92 38,445,284,255.56 10.84",pending,candidate_from_heading
1212886659,大悦城,liquidity_risk,ok,1,<!-- page 15 --> 大悦城控股集团股份有限公司 2021 年年度报告 14 3、公司、子公司及合营联营公司的房地产项目开发、销售、出租及公司融资情况 新增土地储备项目 序 号 宗地或项目名称 所在位置 土地规划用途 土地面积 ,pending,candidate_from_heading
1216587088,大悦城,dividend,ok,1,公司出具了标准无保留意见的审计报告。 全体董事均出席了审议本次年报的董事会会议。 公司经本次董事会审议通过的利润分配预案为：不派发现金红利，不送红股，不以 公积金转增股本。 本年度报告涉及的发展战略、未来计划等前瞻性陈述不构成公司对投资者的,pending,candidate_from_front_matter
1216587088,大悦城,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √否 2022 年 2021年 本年比上年增减 2020 年 营业收入（元） 39,578,691,796.06 42,614,497,358.92 -7.12%",pending,candidate_from_heading
1216587088,大悦城,liquidity_risk,ok,1,<!-- page 15 --> 大悦城控股集团股份有限公司 2022 年年度报告 15 公司、子公司及合营联营公司的房地产项目开发、销售、出租及公司融资情况 表一：新增土地储备项目 序号 宗地或项目名称 所在位置 土地规划用途 土地面积 ,pending,candidate_from_heading
1219863705,大悦城,dividend,ok,1,度报告中财务报告真实、准确、完整。信永中和会计师事务所（特殊普通合伙）为本公司出具了标 准无保留意见的审计报告。所有董事均已出席了审议本报告的董事会会议。 公司经本次董事会审议通过的利润分配预案为：不派发现金红利，不送红股，不以公积金转增 ,pending,candidate_from_front_matter
1219863705,大悦城,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 √否 2023 年 2022 年 本年比上年增减 2021年 营业收入（元） 36,783,248,051.15 39,578,691,796.06 -7.06% ",pending,candidate_from_heading
1219863705,大悦城,liquidity_risk,wrong_section,1,产经营需求，具有必要性。通过开展衍生品套期保值业务，公司能更好地 规避和防范所面临的外汇汇率、利率波动风险，增强公司财务稳健性。 2、公司已制定《大悦城控股集团股份有限公司金融衍生品交易管理制 度》，明确了衍生品业务的操作流程、审批流程及风,pending,candidate_from_heading; lacks_liquidity_context
1223153545,大悦城,dividend,ok,1,所有董事均已出席了审议本报告的董事会会议。 信永中和会计师事务所（特殊普通合伙）为本公司出具了标准无保留意见的审计报告。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 本年度报告涉及的发展战略、 未来计划等前瞻性陈述不构成公司对投,pending,candidate_from_front_matter
1223153545,大悦城,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是√否 2024 年 2023年 本年比上年 增减 2022 年 营业收入（元） 35,790,676,999.47 36,783,248,051.15 -2.70% ",pending,candidate_from_heading
1223153545,大悦城,liquidity_risk,ok,1,"独立财务顾问核查意见》、独立财务顾问中国国际金融股份有限公司发表了《中国国际 金融股份有限公司关于公司使用募集资金置换预先投入募投项目的自筹资金之独立财务 顾问核查意见》，公司对预先投入募投项目资金 90,597.00万元进行了置换。 用闲",pending,candidate_from_heading
1209676546,中洲控股,dividend,ok,1,"贷、利率风险及经营风险等，敬请查阅经营层讨论与分析中关于公司未来发展 的讨论与分析中可能面对的风险的内容。 公司经本次董事会审议通过的利润分配预案为：以 664,831,139 为基数，向 全体股东每 10 股派发现金红利 0.50 元 （",pending,candidate_from_front_matter
1209676546,中洲控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 10,697,019,545.17 7,213,165,825.69 48.30",pending,candidate_from_heading
1209676546,中洲控股,liquidity_risk,ok,1,分发挥人力行政支撑保障作用，优化组织架构，完善绩效考核制度，增强组织效能。 按照“以目标成本管控为中心、 以全过程成本管控为手段、 以结果考核为导向”的策略精打细算， 持续推动总包预结算 工作，减少和杜绝无效成本，落实索赔和反索赔工作，确保,pending,candidate_from_heading
1212898226,中洲控股,dividend,ok,1,"公司已在本报告中描述存在的市场风险、融资风险及 公共卫生风险等，敬 请查阅经营层讨论与分析中关于公司未来发展中可能面对的风险的内容。 公司经本次董事会审议通过的利润分配预案为：以 664,831,139 为基数，向 全体股东每 10 股派发",pending,candidate_from_front_matter
1212898226,中洲控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2021 年 2020 年 本年比上年增减 2019 年 营业收入（元） 8,676,138,938.35 10,697,019,545.17 -18.8",pending,candidate_from_heading
1212898226,中洲控股,liquidity_risk,ok,1,稳固商办租赁基本盘； 提升自主招商运营能力， 确保中洲滨海商业中心一期按期开业。 酒管公司将继续做好疫情常态防控工 作， 确保酒店稳定经营； 不断丰富经营手段， 提升酒店整体经营业绩。 物管公司将继续做好日常物业服务， 提升客户满意度； 积,pending,candidate_from_heading
1216380219,中洲控股,dividend,ok,1,"公司已在本报告中描述存在的市场风险、融资风险及公共卫生风险等， 敬请查阅经营层讨论与分析中关于公司未来发展中可能面对的风险的内容。 公司经本次董事会审议通过的利润分配预案为：以 664,831,139 为基数， 向全体股东每 10 股派发现",pending,candidate_from_front_matter
1216380219,中洲控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2022 年 2021 年 本年比上年增减 2020 年 营业收入（元） 7,083,041,153.52 8,676,138,938.35 -18.36% ",pending,candidate_from_heading
1216380219,中洲控股,liquidity_risk,ok,1,随着房地产行业新形势下的转变，资产板块在公司资产增值、品牌树立、贡献现金流方面发挥的作用越来越重要。 2023 年，资产板块要继续发挥优势，开源节流，服务提升。要多措并举创收入开源，狠抓回款，加速资金回笼；优化运营 成本、节约支出；提升服务,pending,candidate_from_heading
1219769062,中洲控股,dividend,ok,1,公司已在本报告中描述存在的市场风险和融资风险，敬请查阅经营层讨 论与分析中关于公司未来发展中可能面对的风险的内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 深圳市中洲投资控股股份有限公司 20,pending,candidate_from_front_matter
1219769062,中洲控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 □否 追溯调整或重述原因 会计政策变更 2023 年 2022 年 本年比上年增 减 2021 年 调整前 调整后 调整后 调整前 调整后 营业收入 （元） 7,6",pending,candidate_from_heading
1219769062,中洲控股,liquidity_risk,ok,1,随着房地产行业新形势下的转变，资产板块在公司资产增值、品牌树立、贡献现金流方面发挥的作用越来越重要。 2024 年，资产板块要继续发挥优势，开源节流，服务提升。要多措并举创收入开源，狠抓回款，加速资金回笼；优化运营 成本、节约支出；提升服务,pending,candidate_from_heading
1223544393,中洲控股,dividend,ok,1,公司已在本报告中描述存在的市场风险和融资风险，敬请查阅经营层讨 论与分析中关于公司未来发展中可能面对的风险的内容。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 <!-- page 3 --> 深圳市中洲投资控股股份有限公司 20,pending,candidate_from_front_matter
1223544393,中洲控股,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 4,323,648,747.25 7,620,571,730.50 -43.26% ",pending,candidate_from_heading
1223544393,中洲控股,liquidity_risk,ok,1,5、长期资产价值提升 存量物业是公司长期发展的重要支撑。2025 年，公司将加强资产板块经营性物业的管理和运营，通过优化资产结构和 提升运营效率，为公司创造持续稳定的收入和现金流。 （三）可能面对的风险与对策 1、市场风险 2024 年商品,pending,candidate_from_heading
1209477137,华侨城A,dividend,ok,1,"未亲自出席董事姓名 未亲自出席董事职务 未亲自出席会议原因 被委托人姓名 王晓雯 董事 因公 姚 军 公司经本次董事会审议通过的利润分配预案为：以 8,037,758,053.00 为基 数，向全体股东每 10 股派发现金红利 4.0 元（",pending,candidate_from_front_matter
1209477137,华侨城A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是  否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 81,868,090,075.22 60,025,027,201.56 36.3",pending,candidate_from_heading
1209477137,华侨城A,liquidity_risk,ok,1,"会第二十三次临时会议审议通过，公司决定使用募集资金人民币 95,167,970.46 元置换预先已投入的 自筹资金。截至 2020 年 12 月 31 日，置换已完成。 用闲置募集资金暂时补 充流动资金情况 适用 经 2015 年 12 月",pending,candidate_from_heading
1212757289,华侨城A,dividend,ok,1,"管人员)潘凤文声明：保证本年度报告中财务报告的真实、准确、完整。 所有董事均已出席了审议本报告的董事会会议。 公司经本次董事会审议通过的利润分配预案为：以 8,037,758,053 股为基 数，向全体股东每 10 股派发现金红利 1 元（",pending,candidate_from_front_matter
1212757289,华侨城A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 √ 是 □ 否 同一控制下企业合并 2021 年 2020 年 本年比上 年增减 2019 年 调整前 调整后 调整后 营业收入（元） 102,583,650,893.6",pending,candidate_from_heading
1212757289,华侨城A,liquidity_risk,ok,1,泰资产、景顺长城基金、招商基金、North Oakridge Asset Management Limited、 Citi、华宝基金、中金公司 围绕公司未来文旅开业计划、资金情况及文旅业务恢 复情况等内容进行交流，未提供资料 详见巨潮资讯网,pending,candidate_from_heading
1216276910,华侨城A,dividend,ok,1,主管人员)潘凤文声明：保证本年度报告中财务报告的真实、准确、完整。 所有董事均已出席了审议本报告的董事会会议。 公司计划本年度不派发现金红利，不送红股，不以公积金转增股本。 本年度报告中如有涉及未来计划等前瞻性陈述，不构成公司对投资者的 实,pending,candidate_from_front_matter
1216276910,华侨城A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 否 追溯调整或重述原因 同一控制下企业合并 2022 年 2021 年 本年比上年增减 2020 年 调整前 调整后 调整后 营业收入（元） 76,767,105",pending,candidate_from_heading
1216276910,华侨城A,liquidity_risk,ok,1,利用好当前有利的政策环境，搭建不动产产业基金，在项目和资金两端推动公司房地产主业更高质量发展。搭建持 有型物业专项基金，服务公司持有型物业资产证券化需求。加强境外资金运用，为境内主业项目资金需求提供多元供给 通道。 （二）可能面对的风险 一,pending,candidate_from_heading
1219488813,华侨城A,dividend,ok,1,（会计主管人员）声明：保证本年度报告中财务报告的真实、准确、完整。 所有董事亲自出席了审议本次年报的董事会会议。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 本年度报告中如有涉及未来计划等前瞻性陈述，不构成公司对投资者的 实质承,pending,candidate_from_front_matter
1219488813,华侨城A,financial,ok,1,六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 是 否 追溯调整或重述原因：会计政策变更 2023 年起首次执行财政部于 2022 年 11 月 30 日发布的《企业会计准则解释第 16 号》中关于单项交易产生的资,pending,candidate_from_heading
1219488813,华侨城A,liquidity_risk,wrong_section,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测及其原因做出说 明 □适用 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 ☑不适用 三、违规对外担保情况 □适用 不适,pending,candidate_from_heading; lacks_liquidity_context
1222949848,华侨城A,dividend,ok,1,主管人员）郭志华声明：保证本年度报告中财务报告的真实、准确、完整。 所有董事亲自出席了审议本次年报的董事会会议。 公司计划不派发现金红利，不送红股，不以公积金转增股本。 本年度报告中如有涉及未来计划等前瞻性陈述，不构成公司对投资者的 实质承,pending,candidate_from_front_matter
1222949848,华侨城A,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □是 ☑否 2024 年 2023 年 本年比上年增减 2022 年 营业收入（元） 54,407,299,587.95 55,744,151,176.17 -2.40%",pending,candidate_from_heading
1222949848,华侨城A,liquidity_risk,ok,1,2、公司资产或项目存在盈利预测，且报告期仍处在盈利预测期间，公司就资产或项目达到原盈利预测 及其原因做出说明 □适用 不适用 二、控股股东及其他关联方对上市公司的非经营性占用资金情况 □适用 不适用 公司报告期不存在控股股东及其他关联方,pending,candidate_from_heading
1209452441,渝开发,dividend,ok,1,本报告涉及的未来计划、发展战略等前瞻性描述不构成公司对投资者的实 质性承诺，敬请投资者注意投资风险。 公司经本次董事会审议通过的利润分配预案为：以 843770965 为基数，向 全体股东每 10 股派发现金红利 0.25 元（含税） ， ,pending,candidate_from_front_matter
1209452441,渝开发,financial,ok,1,"六、主要会计数据和财务指标 公司是否需追溯调整或重述以前年度会计数据 □ 是 √ 否 2020 年 2019 年 本年比上年增减 2018 年 营业收入（元） 624,012,309.14 865,676,635.13 -27.92% 54",pending,candidate_from_heading
1209452441,渝开发,liquidity_risk,ok,1,<!-- page 37 --> 重庆渝开发股份有限公司 2020 年年度报告全文 37 四、控股股东及其关联方对上市公司的非经营性占用资金情况 □ 适用 √ 不适用 公司报告期不存在控股股东及其关联方对上市公司的非经营性占用资金。 五、董,pending,candidate_from_heading
